Month,Group,Reason,State,Count,record_type
2020-09-01,Not stated,Not stated,NSW,353.0,group_total
2020-09-01,Total,Total Clients,NSW,23618.0,group_total
2020-08-01,Accommodation,Accommodation,NSW,11830.0,group_total
2020-08-01,Financial,Financial,NSW,10202.0,group_total
2020-08-01,Interpersonal,Interpersonal Relationships,NSW,11252.0,group_total
2020-08-01,Health,Health,NSW,5837.0,group_total
2020-08-01,Other,Other,NSW,6899.0,group_total
2020-08-01,Not stated,Not stated,NSW,365.0,group_total
2020-08-01,Total,Total Clients,NSW,22662.0,group_total
2020-07-01,Accommodation,Accommodation,NSW,11677.0,group_total
2020-07-01,Financial,Financial,NSW,10227.0,group_total
2020-07-01,Interpersonal,Interpersonal Relationships,NSW,11140.0,group_total
2020-07-01,Health,Health,NSW,5745.0,group_total
2020-07-01,Other,Other,NSW,6901.0,group_total
2020-07-01,Not stated,Not stated,NSW,372.0,group_total
2020-07-01,Total,Total Clients,NSW,22668.0,group_total
2020-06-01,Accommodation,Accommodation,NSW,11793.0,group_total
2020-06-01,Financial,Financial,NSW,10493.0,group_total
2020-06-01,Interpersonal,Interpersonal Relationships,NSW,11394.0,group_total
2020-06-01,Health,Health,NSW,5743.0,group_total
2020-06-01,Other,Other,NSW,6994.0,group_total
2020-06-01,Not stated,Not stated,NSW,394.0,group_total
2020-06-01,Total,Total Clients,NSW,23063.0,group_total
2020-05-01,Accommodation,Accommodation,NSW,11673.0,group_total
2020-05-01,Financial,Financial,NSW,10446.0,group_total
2020-05-01,Interpersonal,Interpersonal Relationships,NSW,10973.0,group_total
2020-05-01,Health,Health,NSW,5570.0,group_total
2020-05-01,Other,Other,NSW,6851.0,group_total
2020-05-01,Not stated,Not stated,NSW,418.0,group_total
2020-05-01,Total,Total Clients,NSW,22615.0,group_total
2020-04-01,Accommodation,Accommodation,NSW,11580.0,group_total
2020-04-01,Financial,Financial,NSW,10547.0,group_total
2020-04-01,Interpersonal,Interpersonal Relationships,NSW,10953.0,group_total
2020-04-01,Health,Health,NSW,5520.0,group_total
2020-04-01,Other,Other,NSW,6901.0,group_total
2020-04-01,Not stated,Not stated,NSW,472.0,group_total
2020-04-01,Total,Total Clients,NSW,22708.0,group_total
2020-03-01,Accommodation,Accommodation,NSW,11995.0,group_total
2020-03-01,Financial,Financial,NSW,11150.0,group_total
2020-03-01,Interpersonal,Interpersonal Relationships,NSW,11327.0,group_total
2020-03-01,Health,Health,NSW,5669.0,group_total
2020-03-01,Other,Other,NSW,7237.0,group_total
2020-03-01,Not stated,Not stated,NSW,541.0,group_total
2020-03-01,Total,Total Clients,NSW,24037.0,group_total
2020-02-01,Accommodation,Accommodation,NSW,11693.0,group_total
2020-02-01,Financial,Financial,NSW,10965.0,group_total
2020-02-01,Interpersonal,Interpersonal Relationships,NSW,11175.0,group_total
2020-02-01,Health,Health,NSW,5586.0,group_total
2020-02-01,Other,Other,NSW,7361.0,group_total
2020-02-01,Not stated,Not stated,NSW,566.0,group_total
2020-02-01,Total,Total Clients,NSW,23770.0,group_total
2020-01-01,Accommodation,Accommodation,NSW,11502.0,group_total
2020-01-01,Financial,Financial,NSW,10768.0,group_total
2020-01-01,Interpersonal,Interpersonal Relationships,NSW,11052.0,group_total
2020-01-01,Health,Health,NSW,5533.0,group_total
2020-01-01,Other,Other,NSW,7206.0,group_total
2020-01-01,Not stated,Not stated,NSW,564.0,group_total
2020-01-01,Total,Total Clients,NSW,23141.0,group_total
2019-12-01,Accommodation,Accommodation,NSW,10924.0,group_total
2019-12-01,Financial,Financial,NSW,10370.0,group_total
2019-12-01,Interpersonal,Interpersonal Relationships,NSW,10501.0,group_total
2019-12-01,Health,Health,NSW,5393.0,group_total
2019-12-01,Other,Other,NSW,6865.0,group_total
2019-12-01,Not stated,Not stated,NSW,500.0,group_total
2019-12-01,Total,Total Clients,NSW,22065.0,group_total
2019-11-01,Accommodation,Accommodation,NSW,11587.0,group_total
2019-11-01,Financial,Financial,NSW,10978.0,group_total
2019-11-01,Interpersonal,Interpersonal Relationships,NSW,11143.0,group_total
2019-11-01,Health,Health,NSW,5826.0,group_total
2019-11-01,Other,Other,NSW,7411.0,group_total
2019-11-01,Not stated,Not stated,NSW,495.0,group_total
2019-11-01,Total,Total Clients,NSW,23345.0,group_total
2019-10-01,Accommodation,Accommodation,NSW,11637.0,group_total
2019-10-01,Financial,Financial,NSW,11034.0,group_total
2019-10-01,Interpersonal,Interpersonal Relationships,NSW,11166.0,group_total
2019-10-01,Health,Health,NSW,5875.0,group_total
2019-10-01,Other,Other,NSW,7413.0,group_total
2019-10-01,Not stated,Not stated,NSW,514.0,group_total
2019-10-01,Total,Total Clients,NSW,23224.0,group_total
2019-09-01,Accommodation,Accommodation,NSW,11817.0,group_total
2019-09-01,Financial,Financial,NSW,10967.0,group_total
2019-09-01,Interpersonal,Interpersonal Relationships,NSW,11067.0,group_total
2019-09-01,Health,Health,NSW,5957.0,group_total
2019-09-01,Other,Other,NSW,7235.0,group_total
2019-09-01,Not stated,Not stated,NSW,562.0,group_total
2019-09-01,Total,Total Clients,NSW,23204.0,group_total
2019-08-01,Accommodation,Accommodation,NSW,12232.0,group_total
2019-08-01,Financial,Financial,NSW,10988.0,group_total
2019-08-01,Interpersonal,Interpersonal Relationships,NSW,11227.0,group_total
2019-08-01,Health,Health,NSW,5909.0,group_total
2019-08-01,Other,Other,NSW,7264.0,group_total
2019-08-01,Not stated,Not stated,NSW,552.0,group_total
2019-08-01,Total,Total Clients,NSW,23402.0,group_total
2019-07-01,Accommodation,Accommodation,NSW,12368.0,group_total
2019-07-01,Financial,Financial,NSW,11136.0,group_total
2019-07-01,Interpersonal,Interpersonal Relationships,NSW,11144.0,group_total
2019-07-01,Health,Health,NSW,5939.0,group_total
2019-07-01,Other,Other,NSW,7277.0,group_total
2019-07-01,Not stated,Not stated,NSW,513.0,group_total
2019-07-01,Total,Total Clients,NSW,23292.0,group_total
2019-06-01,Accommodation,Accommodation,NSW,12210.0,group_total
2019-06-01,Financial,Financial,NSW,11165.0,group_total
2019-06-01,Interpersonal,Interpersonal Relationships,NSW,11112.0,group_total
2019-06-01,Health,Health,NSW,5902.0,group_total
2019-06-01,Other,Other,NSW,7355.0,group_total
2019-06-01,Not stated,Not stated,NSW,498.0,group_total
2019-06-01,Total,Total Clients,NSW,23361.0,group_total
2019-05-01,Accommodation,Accommodation,NSW,12591.0,group_total
2019-05-01,Financial,Financial,NSW,11479.0,group_total
2019-05-01,Interpersonal,Interpersonal Relationships,NSW,11401.0,group_total
2019-05-01,Health,Health,NSW,6167.0,group_total
2019-05-01,Other,Other,NSW,7534.0,group_total
2019-05-01,Not stated,Not stated,NSW,530.0,group_total
2019-05-01,Total,Total Clients,NSW,24017.0,group_total
2019-04-01,Accommodation,Accommodation,NSW,12496.0,group_total
2019-04-01,Financial,Financial,NSW,11229.0,group_total
2019-04-01,Interpersonal,Interpersonal Relationships,NSW,11218.0,group_total
2019-04-01,Health,Health,NSW,5952.0,group_total
2019-04-01,Other,Other,NSW,7435.0,group_total
2019-04-01,Not stated,Not stated,NSW,481.0,group_total
2019-04-01,Total,Total Clients,NSW,23613.0,group_total
2019-03-01,Accommodation,Accommodation,NSW,12857.0,group_total
2019-03-01,Financial,Financial,NSW,11476.0,group_total
2019-03-01,Interpersonal,Interpersonal Relationships,NSW,11310.0,group_total
2019-03-01,Health,Health,NSW,6046.0,group_total
2019-03-01,Other,Other,NSW,7455.0,group_total
2019-03-01,Not stated,Not stated,NSW,473.0,group_total
2019-03-01,Total,Total Clients,NSW,24155.0,group_total
2019-02-01,Accommodation,Accommodation,NSW,12581.0,group_total
2019-02-01,Financial,Financial,NSW,11208.0,group_total
2019-02-01,Interpersonal,Interpersonal Relationships,NSW,11305.0,group_total
2019-02-01,Health,Health,NSW,5880.0,group_total
2019-02-01,Other,Other,NSW,7276.0,group_total
2019-02-01,Not stated,Not stated,NSW,446.0,group_total
2019-02-01,Total,Total Clients,NSW,23753.0,group_total
2019-01-01,Accommodation,Accommodation,NSW,12417.0,group_total
2019-01-01,Financial,Financial,NSW,10949.0,group_total
2019-01-01,Interpersonal,Interpersonal Relationships,NSW,11184.0,group_total
2019-01-01,Health,Health,NSW,5881.0,group_total
2019-01-01,Other,Other,NSW,7122.0,group_total
2019-01-01,Not stated,Not stated,NSW,370.0,group_total
2019-01-01,Total,Total Clients,NSW,23244.0,group_total
2018-12-01,Accommodation,Accommodation,NSW,11724.0,group_total
2018-12-01,Financial,Financial,NSW,10484.0,group_total
2018-12-01,Interpersonal,Interpersonal Relationships,NSW,10710.0,group_total
2018-12-01,Health,Health,NSW,5635.0,group_total
2018-12-01,Other,Other,NSW,6956.0,group_total
2018-12-01,Not stated,Not stated,NSW,306.0,group_total
2018-12-01,Total,Total Clients,NSW,22359.0,group_total
2018-11-01,Accommodation,Accommodation,NSW,12699.0,group_total
2018-11-01,Financial,Financial,NSW,11172.0,group_total
2018-11-01,Interpersonal,Interpersonal Relationships,NSW,11479.0,group_total
2018-11-01,Health,Health,NSW,6097.0,group_total
2018-11-01,Other,Other,NSW,7576.0,group_total
2018-11-01,Not stated,Not stated,NSW,254.0,group_total
2018-11-01,Total,Total Clients,NSW,23856.0,group_total
2018-10-01,Accommodation,Accommodation,NSW,12698.0,group_total
2018-10-01,Financial,Financial,NSW,11183.0,group_total
2018-10-01,Interpersonal,Interpersonal Relationships,NSW,11465.0,group_total
2018-10-01,Health,Health,NSW,6142.0,group_total
2018-10-01,Other,Other,NSW,7835.0,group_total
2018-10-01,Not stated,Not stated,NSW,239.0,group_total
2018-10-01,Total,Total Clients,NSW,23892.0,group_total
2018-09-01,Accommodation,Accommodation,NSW,12455.0,group_total
2018-09-01,Financial,Financial,NSW,10754.0,group_total
2018-09-01,Interpersonal,Interpersonal Relationships,NSW,11222.0,group_total
2018-09-01,Health,Health,NSW,5995.0,group_total
2018-09-01,Other,Other,NSW,7576.0,group_total
2018-09-01,Not stated,Not stated,NSW,241.0,group_total
2018-09-01,Total,Total Clients,NSW,23138.0,group_total
2018-08-01,Accommodation,Accommodation,NSW,12828.0,group_total
2018-08-01,Financial,Financial,NSW,11026.0,group_total
2018-08-01,Interpersonal,Interpersonal Relationships,NSW,11608.0,group_total
2018-08-01,Health,Health,NSW,6103.0,group_total
2018-08-01,Other,Other,NSW,7715.0,group_total
2018-08-01,Not stated,Not stated,NSW,247.0,group_total
2018-08-01,Total,Total Clients,NSW,23859.0,group_total
2018-07-01,Accommodation,Accommodation,NSW,12633.0,group_total
2018-07-01,Financial,Financial,NSW,10817.0,group_total
2018-07-01,Interpersonal,Interpersonal Relationships,NSW,11223.0,group_total
2018-07-01,Health,Health,NSW,5874.0,group_total
2018-07-01,Other,Other,NSW,7559.0,group_total
2018-07-01,Not stated,Not stated,NSW,292.0,group_total
2018-07-01,Total,Total Clients,NSW,23352.0,group_total
2018-06-01,Accommodation,Accommodation,NSW,12864.0,group_total
2018-06-01,Financial,Financial,NSW,10944.0,group_total
2018-06-01,Interpersonal,Interpersonal Relationships,NSW,11187.0,group_total
2018-06-01,Health,Health,NSW,5823.0,group_total
2018-06-01,Other,Other,NSW,7344.0,group_total
2018-06-01,Not stated,Not stated,NSW,314.0,group_total
2018-06-01,Total,Total Clients,NSW,23412.0,group_total
2018-05-01,Accommodation,Accommodation,NSW,13171.0,group_total
2018-05-01,Financial,Financial,NSW,11286.0,group_total
2018-05-01,Interpersonal,Interpersonal Relationships,NSW,11320.0,group_total
2018-05-01,Health,Health,NSW,5925.0,group_total
2018-05-01,Other,Other,NSW,7596.0,group_total
2018-05-01,Not stated,Not stated,NSW,308.0,group_total
2018-05-01,Total,Total Clients,NSW,23745.0,group_total
2018-04-01,Accommodation,Accommodation,NSW,12580.0,group_total
2018-04-01,Financial,Financial,NSW,10591.0,group_total
2018-04-01,Interpersonal,Interpersonal Relationships,NSW,10952.0,group_total
2018-04-01,Health,Health,NSW,5741.0,group_total
2018-04-01,Other,Other,NSW,7178.0,group_total
2018-04-01,Not stated,Not stated,NSW,253.0,group_total
2018-04-01,Total,Total Clients,NSW,22696.0,group_total
2018-03-01,Accommodation,Accommodation,NSW,12933.0,group_total
2018-03-01,Financial,Financial,NSW,10884.0,group_total
2018-03-01,Interpersonal,Interpersonal Relationships,NSW,10996.0,group_total
2018-03-01,Health,Health,NSW,5789.0,group_total
2018-03-01,Other,Other,NSW,7429.0,group_total
2018-03-01,Not stated,Not stated,NSW,263.0,group_total
2018-03-01,Total,Total Clients,NSW,23297.0,group_total
2018-02-01,Accommodation,Accommodation,NSW,12618.0,group_total
2018-02-01,Financial,Financial,NSW,10790.0,group_total
2018-02-01,Interpersonal,Interpersonal Relationships,NSW,10788.0,group_total
2018-02-01,Health,Health,NSW,5702.0,group_total
2018-02-01,Other,Other,NSW,7259.0,group_total
2018-02-01,Not stated,Not stated,NSW,230.0,group_total
2018-02-01,Total,Total Clients,NSW,22771.0,group_total
2018-01-01,Accommodation,Accommodation,NSW,12507.0,group_total
2018-01-01,Financial,Financial,NSW,10470.0,group_total
2018-01-01,Interpersonal,Interpersonal Relationships,NSW,10523.0,group_total
2018-01-01,Health,Health,NSW,5582.0,group_total
2018-01-01,Other,Other,NSW,7110.0,group_total
2018-01-01,Not stated,Not stated,NSW,205.0,group_total
2018-01-01,Total,Total Clients,NSW,22152.0,group_total
2017-12-01,Accommodation,Accommodation,NSW,12013.0,group_total
2017-12-01,Financial,Financial,NSW,9953.0,group_total
2017-12-01,Interpersonal,Interpersonal Relationships,NSW,9973.0,group_total
2017-12-01,Health,Health,NSW,5266.0,group_total
2017-12-01,Other,Other,NSW,6834.0,group_total
2017-12-01,Not stated,Not stated,NSW,204.0,group_total
2017-12-01,Total,Total Clients,NSW,21187.0,group_total
2017-11-01,Accommodation,Accommodation,NSW,12851.0,group_total
2017-11-01,Financial,Financial,NSW,10623.0,group_total
2017-11-01,Interpersonal,Interpersonal Relationships,NSW,10699.0,group_total
2017-11-01,Health,Health,NSW,5676.0,group_total
2017-11-01,Other,Other,NSW,7263.0,group_total
2017-11-01,Not stated,Not stated,NSW,194.0,group_total
2017-11-01,Total,Total Clients,NSW,22711.0,group_total
2017-10-01,Accommodation,Accommodation,NSW,12785.0,group_total
2017-10-01,Financial,Financial,NSW,10420.0,group_total
2017-10-01,Interpersonal,Interpersonal Relationships,NSW,10447.0,group_total
2017-10-01,Health,Health,NSW,5666.0,group_total
2017-10-01,Other,Other,NSW,7072.0,group_total
2017-10-01,Not stated,Not stated,NSW,158.0,group_total
2017-10-01,Total,Total Clients,NSW,22115.0,group_total
2017-09-01,Accommodation,Accommodation,NSW,12993.0,group_total
2017-09-01,Financial,Financial,NSW,10441.0,group_total
2017-09-01,Interpersonal,Interpersonal Relationships,NSW,10366.0,group_total
2017-09-01,Health,Health,NSW,5645.0,group_total
2017-09-01,Other,Other,NSW,7185.0,group_total
2017-09-01,Not stated,Not stated,NSW,157.0,group_total
2017-09-01,Total,Total Clients,NSW,22039.0,group_total
2017-08-01,Accommodation,Accommodation,NSW,13458.0,group_total
2017-08-01,Financial,Financial,NSW,10562.0,group_total
2017-08-01,Interpersonal,Interpersonal Relationships,NSW,10307.0,group_total
2017-08-01,Health,Health,NSW,5681.0,group_total
2017-08-01,Other,Other,NSW,7186.0,group_total
2017-08-01,Not stated,Not stated,NSW,136.0,group_total
2017-08-01,Total,Total Clients,NSW,22123.0,group_total
2017-07-01,Accommodation,Accommodation,NSW,13550.0,group_total
2017-07-01,Financial,Financial,NSW,10694.0,group_total
2017-07-01,Interpersonal,Interpersonal Relationships,NSW,10057.0,group_total
2017-07-01,Health,Health,NSW,5678.0,group_total
2017-07-01,Other,Other,NSW,7163.0,group_total
2017-07-01,Not stated,Not stated,NSW,129.0,group_total
2017-07-01,Total,Total Clients,NSW,22019.0,group_total
2026-03-01,Accommodation,Housing crisis (e.g. eviction),NSW,8456.0,individual_reason
2026-03-01,Accommodation,Inadequate or inappropriate dwelling conditions,NSW,5324.0,individual_reason
2026-03-01,Accommodation,Previous accommodation ended,NSW,3611.0,individual_reason
2026-03-01,Financial,Financial difficulties,NSW,7538.0,individual_reason
2026-03-01,Financial,Housing affordability stress,NSW,7959.0,individual_reason
2026-03-01,Financial,Employment difficulties,NSW,983.0,individual_reason
2026-03-01,Financial,Unemployment,NSW,2457.0,individual_reason
2026-03-01,Financial,Problematic gambling,NSW,75.0,individual_reason
2026-03-01,Interpersonal,Time out from family/other situation,NSW,1991.0,individual_reason
2026-03-01,Interpersonal,Relationship/family breakdown,NSW,5771.0,individual_reason
2026-03-01,Interpersonal,Sexual abuse,NSW,360.0,individual_reason
2026-03-01,Interpersonal,Family and domestic violence,NSW,8726.0,individual_reason
2026-03-01,Interpersonal,Non-family violence,NSW,475.0,individual_reason
2026-03-01,Health,Mental health issues,NSW,4313.0,individual_reason
2026-03-01,Health,Medical issues,NSW,1818.0,individual_reason
2026-03-01,Health,Problematic drug or substance use,NSW,1172.0,individual_reason
2026-03-01,Health,Problematic alcohol use,NSW,526.0,individual_reason
2026-03-01,Other,Transition from custodial arrangements,NSW,536.0,individual_reason
2026-03-01,Other,Transition from foster care and child safety residential placements,NSW,40.0,individual_reason
2026-03-01,Other,Transition from other care arrangements,NSW,234.0,individual_reason
2026-03-01,Other,Discrimination including racial discrimination,NSW,82.0,individual_reason
2026-03-01,Other,Itinerant,NSW,619.0,individual_reason
2026-03-01,Other,Unable to return home due to environmental reasons,NSW,528.0,individual_reason
2026-03-01,Other,Disengagement with school or other education and training,NSW,359.0,individual_reason
2026-03-01,Other,Lack of family and/or community support,NSW,4968.0,individual_reason
2026-03-01,Other,Other (not elsewhere classified),NSW,1152.0,individual_reason
2026-02-01,Accommodation,Housing crisis (e.g. eviction),NSW,8243.0,individual_reason
2026-02-01,Accommodation,Inadequate or inappropriate dwelling conditions,NSW,5247.0,individual_reason
2026-02-01,Accommodation,Previous accommodation ended,NSW,3609.0,individual_reason
