Month,Client_Group,State,Count
2019-12-01,Homeless,Vic,14249.0
2019-12-01,At risk of homelessness,Vic,15913.0
2019-11-01,Indigenous,Vic,3402.0
2019-11-01,FDV,Vic,14593.0
2019-11-01,Mental health,Vic,9578.0
2019-11-01,Drug or alcohol issues,Vic,2610.0
2019-11-01,Financial assistance for accommodation,Vic,1416.0
2019-11-01,Nights in emergency accommodation,Vic,43022.0
2019-11-01,Emergency accommodation,Vic,3201.0
2019-11-01,Homeless,Vic,14265.0
2019-11-01,At risk of homelessness,Vic,15982.0
2019-10-01,Indigenous,Vic,3476.0
2019-10-01,FDV,Vic,14670.0
2019-10-01,Mental health,Vic,10047.0
2019-10-01,Drug or alcohol issues,Vic,2904.0
2019-10-01,Financial assistance for accommodation,Vic,1594.0
2019-10-01,Nights in emergency accommodation,Vic,44376.0
2019-10-01,Emergency accommodation,Vic,3284.0
2019-10-01,Homeless,Vic,14551.0
2019-10-01,At risk of homelessness,Vic,16597.0
2019-09-01,Indigenous,Vic,3312.0
2019-09-01,FDV,Vic,13968.0
2019-09-01,Mental health,Vic,9633.0
2019-09-01,Drug or alcohol issues,Vic,2670.0
2019-09-01,Financial assistance for accommodation,Vic,1602.0
2019-09-01,Nights in emergency accommodation,Vic,42610.0
2019-09-01,Emergency accommodation,Vic,3326.0
2019-09-01,Homeless,Vic,14089.0
2019-09-01,At risk of homelessness,Vic,15958.0
2019-08-01,Indigenous,Vic,3390.0
2019-08-01,FDV,Vic,14315.0
2019-08-01,Mental health,Vic,9988.0
2019-08-01,Drug or alcohol issues,Vic,2745.0
2019-08-01,Financial assistance for accommodation,Vic,1594.0
2019-08-01,Nights in emergency accommodation,Vic,45428.0
2019-08-01,Emergency accommodation,Vic,3363.0
2019-08-01,Homeless,Vic,14297.0
2019-08-01,At risk of homelessness,Vic,16422.0
2019-07-01,Indigenous,Vic,3280.0
2019-07-01,FDV,Vic,14454.0
2019-07-01,Mental health,Vic,9976.0
2019-07-01,Drug or alcohol issues,Vic,2752.0
2019-07-01,Financial assistance for accommodation,Vic,1478.0
2019-07-01,Nights in emergency accommodation,Vic,44837.0
2019-07-01,Emergency accommodation,Vic,3210.0
2019-07-01,Homeless,Vic,14249.0
2019-07-01,At risk of homelessness,Vic,16304.0
2019-06-01,Indigenous,Vic,3276.0
2019-06-01,FDV,Vic,13720.0
2019-06-01,Mental health,Vic,9639.0
2019-06-01,Drug or alcohol issues,Vic,2540.0
2019-06-01,Financial assistance for accommodation,Vic,1471.0
2019-06-01,Nights in emergency accommodation,Vic,45169.0
2019-06-01,Emergency accommodation,Vic,3238.0
2019-06-01,Homeless,Vic,14273.0
2019-06-01,At risk of homelessness,Vic,15991.0
2019-05-01,Indigenous,Vic,3265.0
2019-05-01,FDV,Vic,14395.0
2019-05-01,Mental health,Vic,10118.0
2019-05-01,Drug or alcohol issues,Vic,2712.0
2019-05-01,Financial assistance for accommodation,Vic,1537.0
2019-05-01,Nights in emergency accommodation,Vic,45848.0
2019-05-01,Emergency accommodation,Vic,3377.0
2019-05-01,Homeless,Vic,14822.0
2019-05-01,At risk of homelessness,Vic,16732.0
2019-04-01,Indigenous,Vic,3229.0
2019-04-01,FDV,Vic,13863.0
2019-04-01,Mental health,Vic,9370.0
2019-04-01,Drug or alcohol issues,Vic,2479.0
2019-04-01,Financial assistance for accommodation,Vic,1445.0
2019-04-01,Nights in emergency accommodation,Vic,44469.0
2019-04-01,Emergency accommodation,Vic,3263.0
2019-04-01,Homeless,Vic,14234.0
2019-04-01,At risk of homelessness,Vic,15819.0
2019-03-01,Indigenous,Vic,3322.0
2019-03-01,FDV,Vic,14093.0
2019-03-01,Mental health,Vic,9637.0
2019-03-01,Drug or alcohol issues,Vic,2574.0
2019-03-01,Financial assistance for accommodation,Vic,1575.0
2019-03-01,Nights in emergency accommodation,Vic,47776.0
2019-03-01,Emergency accommodation,Vic,3423.0
2019-03-01,Homeless,Vic,14638.0
2019-03-01,At risk of homelessness,Vic,16175.0
2019-02-01,Indigenous,Vic,3253.0
2019-02-01,FDV,Vic,13988.0
2019-02-01,Mental health,Vic,9425.0
2019-02-01,Drug or alcohol issues,Vic,2488.0
2019-02-01,Financial assistance for accommodation,Vic,1550.0
2019-02-01,Nights in emergency accommodation,Vic,42561.0
2019-02-01,Emergency accommodation,Vic,3398.0
2019-02-01,Homeless,Vic,14399.0
2019-02-01,At risk of homelessness,Vic,15904.0
2019-01-01,Indigenous,Vic,3206.0
2019-01-01,FDV,Vic,13819.0
2019-01-01,Mental health,Vic,9319.0
2019-01-01,Drug or alcohol issues,Vic,2446.0
2019-01-01,Financial assistance for accommodation,Vic,1617.0
2019-01-01,Nights in emergency accommodation,Vic,47112.0
2019-01-01,Emergency accommodation,Vic,3513.0
2019-01-01,Homeless,Vic,14398.0
2019-01-01,At risk of homelessness,Vic,15226.0
2018-12-01,Indigenous,Vic,3050.0
2018-12-01,FDV,Vic,13293.0
2018-12-01,Mental health,Vic,9016.0
2018-12-01,Drug or alcohol issues,Vic,2332.0
2018-12-01,Financial assistance for accommodation,Vic,1411.0
2018-12-01,Nights in emergency accommodation,Vic,45370.0
2018-12-01,Emergency accommodation,Vic,3270.0
2018-12-01,Homeless,Vic,13946.0
2018-12-01,At risk of homelessness,Vic,14987.0
2018-11-01,Indigenous,Vic,3110.0
2018-11-01,FDV,Vic,13618.0
2018-11-01,Mental health,Vic,9502.0
2018-11-01,Drug or alcohol issues,Vic,2531.0
2018-11-01,Financial assistance for accommodation,Vic,1513.0
2018-11-01,Nights in emergency accommodation,Vic,45324.0
2018-11-01,Emergency accommodation,Vic,3363.0
2018-11-01,Homeless,Vic,14197.0
2018-11-01,At risk of homelessness,Vic,15810.0
2018-10-01,Indigenous,Vic,3045.0
2018-10-01,FDV,Vic,13096.0
2018-10-01,Mental health,Vic,9577.0
2018-10-01,Drug or alcohol issues,Vic,2595.0
2018-10-01,Financial assistance for accommodation,Vic,1698.0
2018-10-01,Nights in emergency accommodation,Vic,47033.0
2018-10-01,Emergency accommodation,Vic,3634.0
2018-10-01,Homeless,Vic,14245.0
2018-10-01,At risk of homelessness,Vic,15712.0
2018-09-01,Indigenous,Vic,2959.0
2018-09-01,FDV,Vic,12419.0
2018-09-01,Mental health,Vic,8928.0
2018-09-01,Drug or alcohol issues,Vic,2445.0
2018-09-01,Financial assistance for accommodation,Vic,1503.0
2018-09-01,Nights in emergency accommodation,Vic,45090.0
2018-09-01,Emergency accommodation,Vic,3377.0
2018-09-01,Homeless,Vic,13540.0
2018-09-01,At risk of homelessness,Vic,14858.0
2018-08-01,Indigenous,Vic,3127.0
2018-08-01,FDV,Vic,13013.0
2018-08-01,Mental health,Vic,9313.0
2018-08-01,Drug or alcohol issues,Vic,2568.0
2018-08-01,Financial assistance for accommodation,Vic,1722.0
2018-08-01,Nights in emergency accommodation,Vic,46019.0
2018-08-01,Emergency accommodation,Vic,3485.0
2018-08-01,Homeless,Vic,14134.0
2018-08-01,At risk of homelessness,Vic,15590.0
2018-07-01,Indigenous,Vic,3122.0
2018-07-01,FDV,Vic,13865.0
2018-07-01,Mental health,Vic,9092.0
2018-07-01,Drug or alcohol issues,Vic,2530.0
2018-07-01,Financial assistance for accommodation,Vic,1760.0
2018-07-01,Nights in emergency accommodation,Vic,47391.0
2018-07-01,Emergency accommodation,Vic,3564.0
2018-07-01,Homeless,Vic,13850.0
2018-07-01,At risk of homelessness,Vic,15181.0
2018-06-01,Indigenous,Vic,3111.0
2018-06-01,FDV,Vic,13830.0
2018-06-01,Mental health,Vic,9072.0
2018-06-01,Drug or alcohol issues,Vic,2371.0
2018-06-01,Financial assistance for accommodation,Vic,1597.0
2018-06-01,Nights in emergency accommodation,Vic,44160.0
2018-06-01,Emergency accommodation,Vic,3313.0
2018-06-01,Homeless,Vic,13680.0
2018-06-01,At risk of homelessness,Vic,15134.0
2018-05-01,Indigenous,Vic,3288.0
2018-05-01,FDV,Vic,14700.0
2018-05-01,Mental health,Vic,9383.0
2018-05-01,Drug or alcohol issues,Vic,2479.0
2018-05-01,Financial assistance for accommodation,Vic,1694.0
2018-05-01,Nights in emergency accommodation,Vic,44857.0
2018-05-01,Emergency accommodation,Vic,3510.0
2018-05-01,Homeless,Vic,14133.0
2018-05-01,At risk of homelessness,Vic,15814.0
2018-04-01,Indigenous,Vic,3000.0
2018-04-01,FDV,Vic,13786.0
2018-04-01,Mental health,Vic,8862.0
2018-04-01,Drug or alcohol issues,Vic,2395.0
2018-04-01,Financial assistance for accommodation,Vic,1394.0
2018-04-01,Nights in emergency accommodation,Vic,42978.0
2018-04-01,Emergency accommodation,Vic,3180.0
2018-04-01,Homeless,Vic,13747.0
2018-04-01,At risk of homelessness,Vic,15003.0
2018-03-01,Indigenous,Vic,2969.0
2018-03-01,FDV,Vic,13928.0
2018-03-01,Mental health,Vic,8819.0
2018-03-01,Drug or alcohol issues,Vic,2313.0
2018-03-01,Financial assistance for accommodation,Vic,1494.0
2018-03-01,Nights in emergency accommodation,Vic,44574.0
2018-03-01,Emergency accommodation,Vic,3260.0
2018-03-01,Homeless,Vic,13731.0
2018-03-01,At risk of homelessness,Vic,14962.0
2018-02-01,Indigenous,Vic,2960.0
2018-02-01,FDV,Vic,13462.0
2018-02-01,Mental health,Vic,8708.0
2018-02-01,Drug or alcohol issues,Vic,2375.0
2018-02-01,Financial assistance for accommodation,Vic,1484.0
2018-02-01,Nights in emergency accommodation,Vic,39836.0
2018-02-01,Emergency accommodation,Vic,3154.0
2018-02-01,Homeless,Vic,13411.0
2018-02-01,At risk of homelessness,Vic,14616.0
2018-01-01,Indigenous,Vic,2902.0
2018-01-01,FDV,Vic,13524.0
2018-01-01,Mental health,Vic,8515.0
2018-01-01,Drug or alcohol issues,Vic,2305.0
2018-01-01,Financial assistance for accommodation,Vic,1621.0
2018-01-01,Nights in emergency accommodation,Vic,41898.0
2018-01-01,Emergency accommodation,Vic,3070.0
2018-01-01,Homeless,Vic,13349.0
2018-01-01,At risk of homelessness,Vic,14267.0
2017-12-01,Indigenous,Vic,2839.0
2017-12-01,FDV,Vic,12941.0
2017-12-01,Mental health,Vic,8067.0
2017-12-01,Drug or alcohol issues,Vic,2177.0
2017-12-01,Financial assistance for accommodation,Vic,1417.0
2017-12-01,Nights in emergency accommodation,Vic,41497.0
2017-12-01,Emergency accommodation,Vic,2660.0
2017-12-01,Homeless,Vic,12788.0
2017-12-01,At risk of homelessness,Vic,13687.0
2017-11-01,Indigenous,Vic,2900.0
2017-11-01,FDV,Vic,13226.0
2017-11-01,Mental health,Vic,8531.0
2017-11-01,Drug or alcohol issues,Vic,2293.0
2017-11-01,Financial assistance for accommodation,Vic,1507.0
2017-11-01,Nights in emergency accommodation,Vic,40689.0
2017-11-01,Emergency accommodation,Vic,2811.0
2017-11-01,Homeless,Vic,13237.0
2017-11-01,At risk of homelessness,Vic,14339.0
2017-10-01,Indigenous,Vic,2970.0
2017-10-01,FDV,Vic,13184.0
2017-10-01,Mental health,Vic,8413.0
2017-10-01,Drug or alcohol issues,Vic,2234.0
2017-10-01,Financial assistance for accommodation,Vic,1487.0
2017-10-01,Nights in emergency accommodation,Vic,41153.0
2017-10-01,Emergency accommodation,Vic,2837.0
2017-10-01,Homeless,Vic,13130.0
2017-10-01,At risk of homelessness,Vic,14392.0
2017-09-01,Indigenous,Vic,2852.0
2017-09-01,FDV,Vic,12820.0
2017-09-01,Mental health,Vic,8013.0
2017-09-01,Drug or alcohol issues,Vic,2133.0
2017-09-01,Financial assistance for accommodation,Vic,1403.0
2017-09-01,Nights in emergency accommodation,Vic,40438.0
2017-09-01,Emergency accommodation,Vic,2743.0
2017-09-01,Homeless,Vic,12829.0
2017-09-01,At risk of homelessness,Vic,13682.0
2017-08-01,Indigenous,Vic,2944.0
2017-08-01,FDV,Vic,13151.0
2017-08-01,Mental health,Vic,8293.0
2017-08-01,Drug or alcohol issues,Vic,2272.0
2017-08-01,Financial assistance for accommodation,Vic,1497.0
2017-08-01,Nights in emergency accommodation,Vic,43330.0
2017-08-01,Emergency accommodation,Vic,2858.0
2017-08-01,Homeless,Vic,13302.0
2017-08-01,At risk of homelessness,Vic,14008.0
2017-07-01,Indigenous,Vic,2882.0
2017-07-01,FDV,Vic,12656.0
2017-07-01,Mental health,Vic,8028.0
2017-07-01,Drug or alcohol issues,Vic,2232.0
2017-07-01,Financial assistance for accommodation,Vic,1392.0
2017-07-01,Nights in emergency accommodation,Vic,41555.0
2017-07-01,Emergency accommodation,Vic,2736.0
2017-07-01,Homeless,Vic,12861.0
2017-07-01,At risk of homelessness,Vic,13652.0
2026-03-01,Indigenous,Qld,7131.0
2026-03-01,FDV,Qld,5805.0
2026-03-01,Mental health,Qld,4616.0
2026-03-01,Drug or alcohol issues,Qld,1125.0
2026-03-01,Financial assistance for accommodation,Qld,1260.0
2026-03-01,Nights in emergency accommodation,Qld,149731.0
2026-03-01,Emergency accommodation,Qld,6175.0
2026-03-01,Homeless,Qld,11849.0
2026-03-01,At risk of homelessness,Qld,7863.0
2026-02-01,Indigenous,Qld,6842.0
2026-02-01,FDV,Qld,5745.0
2026-02-01,Mental health,Qld,4401.0
2026-02-01,Drug or alcohol issues,Qld,1075.0
2026-02-01,Financial assistance for accommodation,Qld,1174.0
2026-02-01,Nights in emergency accommodation,Qld,135377.0
2026-02-01,Emergency accommodation,Qld,6069.0
2026-02-01,Homeless,Qld,11465.0
2026-02-01,At risk of homelessness,Qld,7641.0
2026-01-01,Indigenous,Qld,6718.0
2026-01-01,FDV,Qld,5746.0
2026-01-01,Mental health,Qld,4375.0
2026-01-01,Drug or alcohol issues,Qld,1083.0
2026-01-01,Financial assistance for accommodation,Qld,1183.0
2026-01-01,Nights in emergency accommodation,Qld,150714.0
2026-01-01,Emergency accommodation,Qld,6100.0
2026-01-01,Homeless,Qld,11350.0
2026-01-01,At risk of homelessness,Qld,7431.0
2025-12-01,Indigenous,Qld,6589.0
2025-12-01,FDV,Qld,5600.0
2025-12-01,Mental health,Qld,4250.0
2025-12-01,Drug or alcohol issues,Qld,1063.0
2025-12-01,Financial assistance for accommodation,Qld,1095.0
2025-12-01,Nights in emergency accommodation,Qld,153766.0
2025-12-01,Emergency accommodation,Qld,6147.0
2025-12-01,Homeless,Qld,11096.0
2025-12-01,At risk of homelessness,Qld,7327.0
2025-11-01,Indigenous,Qld,6990.0
2025-11-01,FDV,Qld,5713.0
2025-11-01,Mental health,Qld,4510.0
2025-11-01,Drug or alcohol issues,Qld,1096.0
2025-11-01,Financial assistance for accommodation,Qld,1125.0
2025-11-01,Nights in emergency accommodation,Qld,152479.0
2025-11-01,Emergency accommodation,Qld,6254.0
2025-11-01,Homeless,Qld,11671.0
2025-11-01,At risk of homelessness,Qld,7472.0
2025-10-01,Indigenous,Qld,7254.0
2025-10-01,FDV,Qld,5756.0
2025-10-01,Mental health,Qld,4576.0
2025-10-01,Drug or alcohol issues,Qld,1180.0
2025-10-01,Financial assistance for accommodation,Qld,1080.0
2025-10-01,Nights in emergency accommodation,Qld,158637.0
2025-10-01,Emergency accommodation,Qld,6411.0
2025-10-01,Homeless,Qld,11906.0
2025-10-01,At risk of homelessness,Qld,7665.0
2025-09-01,Indigenous,Qld,7062.0
2025-09-01,FDV,Qld,5613.0
2025-09-01,Mental health,Qld,4595.0
2025-09-01,Drug or alcohol issues,Qld,1154.0
2025-09-01,Financial assistance for accommodation,Qld,1130.0
2025-09-01,Nights in emergency accommodation,Qld,156634.0
2025-09-01,Emergency accommodation,Qld,6419.0
2025-09-01,Homeless,Qld,11880.0
2025-09-01,At risk of homelessness,Qld,7452.0
2025-08-01,Indigenous,Qld,6916.0
2025-08-01,FDV,Qld,5553.0
2025-08-01,Mental health,Qld,4538.0
2025-08-01,Drug or alcohol issues,Qld,1160.0
2025-08-01,Financial assistance for accommodation,Qld,1220.0
2025-08-01,Nights in emergency accommodation,Qld,162798.0
2025-08-01,Emergency accommodation,Qld,6411.0
2025-08-01,Homeless,Qld,11972.0
2025-08-01,At risk of homelessness,Qld,7226.0
2025-07-01,Indigenous,Qld,6773.0
2025-07-01,FDV,Qld,5592.0
2025-07-01,Mental health,Qld,4653.0
2025-07-01,Drug or alcohol issues,Qld,1202.0
2025-07-01,Financial assistance for accommodation,Qld,1515.0
2025-07-01,Nights in emergency accommodation,Qld,157849.0
2025-07-01,Emergency accommodation,Qld,6400.0
2025-07-01,Homeless,Qld,12522.0
2025-07-01,At risk of homelessness,Qld,7015.0
2025-06-01,Indigenous,Qld,6767.0
2025-06-01,FDV,Qld,5660.0
2025-06-01,Mental health,Qld,4566.0
2025-06-01,Drug or alcohol issues,Qld,1123.0
2025-06-01,Financial assistance for accommodation,Qld,1637.0
2025-06-01,Nights in emergency accommodation,Qld,158860.0
2025-06-01,Emergency accommodation,Qld,6520.0
2025-06-01,Homeless,Qld,12389.0
2025-06-01,At risk of homelessness,Qld,7051.0
2025-05-01,Indigenous,Qld,6901.0
2025-05-01,FDV,Qld,5767.0
2025-05-01,Mental health,Qld,4583.0
2025-05-01,Drug or alcohol issues,Qld,1145.0
2025-05-01,Financial assistance for accommodation,Qld,1658.0
2025-05-01,Nights in emergency accommodation,Qld,163705.0
2025-05-01,Emergency accommodation,Qld,6704.0
2025-05-01,Homeless,Qld,12533.0
2025-05-01,At risk of homelessness,Qld,7146.0
2025-04-01,Indigenous,Qld,6888.0
2025-04-01,FDV,Qld,5560.0
2025-04-01,Mental health,Qld,4605.0
2025-04-01,Drug or alcohol issues,Qld,1109.0
2025-04-01,Financial assistance for accommodation,Qld,1668.0
2025-04-01,Nights in emergency accommodation,Qld,160397.0
2025-04-01,Emergency accommodation,Qld,6774.0
2025-04-01,Homeless,Qld,12479.0
2025-04-01,At risk of homelessness,Qld,7143.0
2025-03-01,Indigenous,Qld,7053.0
2025-03-01,FDV,Qld,5662.0
2025-03-01,Mental health,Qld,4672.0
2025-03-01,Drug or alcohol issues,Qld,1142.0
2025-03-01,Financial assistance for accommodation,Qld,1768.0
2025-03-01,Nights in emergency accommodation,Qld,160205.0
2025-03-01,Emergency accommodation,Qld,6790.0
2025-03-01,Homeless,Qld,12544.0
2025-03-01,At risk of homelessness,Qld,7352.0
2025-02-01,Indigenous,Qld,6988.0
2025-02-01,FDV,Qld,5596.0
2025-02-01,Mental health,Qld,4721.0
2025-02-01,Drug or alcohol issues,Qld,1120.0
2025-02-01,Financial assistance for accommodation,Qld,1768.0
2025-02-01,Nights in emergency accommodation,Qld,149721.0
2025-02-01,Emergency accommodation,Qld,6890.0
2025-02-01,Homeless,Qld,12723.0
2025-02-01,At risk of homelessness,Qld,7076.0
2025-01-01,Indigenous,Qld,6948.0
2025-01-01,FDV,Qld,5615.0
2025-01-01,Mental health,Qld,4567.0
2025-01-01,Drug or alcohol issues,Qld,1094.0
2025-01-01,Financial assistance for accommodation,Qld,1678.0
2025-01-01,Nights in emergency accommodation,Qld,158621.0
2025-01-01,Emergency accommodation,Qld,6705.0
2025-01-01,Homeless,Qld,12572.0
2025-01-01,At risk of homelessness,Qld,7022.0
2024-12-01,Indigenous,Qld,6538.0
2024-12-01,FDV,Qld,5326.0
2024-12-01,Mental health,Qld,4350.0
2024-12-01,Drug or alcohol issues,Qld,1052.0
2024-12-01,Financial assistance for accommodation,Qld,1473.0
2024-12-01,Nights in emergency accommodation,Qld,152907.0
2024-12-01,Emergency accommodation,Qld,6348.0
2024-12-01,Homeless,Qld,11925.0
2024-12-01,At risk of homelessness,Qld,6843.0
2024-11-01,Indigenous,Qld,6814.0
2024-11-01,FDV,Qld,5396.0
2024-11-01,Mental health,Qld,4533.0
2024-11-01,Drug or alcohol issues,Qld,1121.0
2024-11-01,Financial assistance for accommodation,Qld,1450.0
2024-11-01,Nights in emergency accommodation,Qld,140510.0
2024-11-01,Emergency accommodation,Qld,6093.0
2024-11-01,Homeless,Qld,12194.0
2024-11-01,At risk of homelessness,Qld,7137.0
2024-10-01,Indigenous,Qld,6813.0
2024-10-01,FDV,Qld,5425.0
2024-10-01,Mental health,Qld,4470.0
2024-10-01,Drug or alcohol issues,Qld,1092.0
2024-10-01,Financial assistance for accommodation,Qld,1416.0
2024-10-01,Nights in emergency accommodation,Qld,153823.0
2024-10-01,Emergency accommodation,Qld,6433.0
2024-10-01,Homeless,Qld,12082.0
2024-10-01,At risk of homelessness,Qld,7155.0
2024-09-01,Indigenous,Qld,6577.0
2024-09-01,FDV,Qld,5281.0
2024-09-01,Mental health,Qld,4443.0
2024-09-01,Drug or alcohol issues,Qld,1054.0
2024-09-01,Financial assistance for accommodation,Qld,1378.0
2024-09-01,Nights in emergency accommodation,Qld,140418.0
2024-09-01,Emergency accommodation,Qld,5947.0
2024-09-01,Homeless,Qld,11621.0
2024-09-01,At risk of homelessness,Qld,7014.0
2024-08-01,Indigenous,Qld,6359.0
2024-08-01,FDV,Qld,5234.0
2024-08-01,Mental health,Qld,4386.0
2024-08-01,Drug or alcohol issues,Qld,1021.0
2024-08-01,Financial assistance for accommodation,Qld,1328.0
2024-08-01,Nights in emergency accommodation,Qld,135037.0
2024-08-01,Emergency accommodation,Qld,5586.0
2024-08-01,Homeless,Qld,11452.0
2024-08-01,At risk of homelessness,Qld,6988.0
2024-07-01,Indigenous,Qld,6227.0
2024-07-01,FDV,Qld,5119.0
2024-07-01,Mental health,Qld,4364.0
2024-07-01,Drug or alcohol issues,Qld,1047.0
2024-07-01,Financial assistance for accommodation,Qld,1243.0
2024-07-01,Nights in emergency accommodation,Qld,130396.0
2024-07-01,Emergency accommodation,Qld,5521.0
2024-07-01,Homeless,Qld,11209.0
